geo_hash,zone, rel_nfnv_prod_count,fnv_prod_count,prod_count,stores_count,sub_cat_count
tdr17cu,Zone 18 - Bangalore,463,166,5212,3,169
tdr17cv,Zone 18 - Bangalore,443,179,5479,3,182
tdr17cw,Zone 18 - Bangalore,443,179,5479,3,182
tdr17cx,Zone 18 - Bangalore,443,179,5479,3,182
tdr17cy,Zone 18 - Bangalore,443,179,5479,3,182
tdr17cz,Zone 18 - Bangalore,443,179,5479,3,182
tdr17d0,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17d9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17db,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17de,Zone 20 - Bangalore,463,166,5212,3,169
tdr17df,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ds,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17du,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dy,Zone 20 - Bangalore,463,166,5212,3,169
tdr17dz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e0,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17e9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17eb,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ec,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ed,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ee,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ef,Zone 20 - Bangalore,463,166,5212,3,169
tdr17eg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17eh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ej,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ek,Zone 20 - Bangalore,463,166,5212,3,169
tdr17em,Zone 20 - Bangalore,463,166,5212,3,169
tdr17en,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ep,Zone 20 - Bangalore,463,166,5212,3,169
tdr17eq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17er,Zone 20 - Bangalore,463,166,5212,3,169
tdr17es,Zone 20 - Bangalore,463,166,5212,3,169
tdr17et,Zone 20 - Bangalore,463,166,5212,3,169
tdr17eu,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ev,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ew,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ex,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ey,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ez,Zone 20 - Bangalore,463,166,5212,3,169
tdr17f0,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f1,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17f3,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f4,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f5,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f6,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f7,Zone 18 - Bangalore,463,166,5212,3,169
tdr17f8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17f9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17fb,Zone 20 - Bangalore,463,166,5212,3,169
tdr17fc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17fd,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fe,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fg,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fh,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fj,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fk,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fm,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fn,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fp,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fq,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fr,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fs,Zone 18 - Bangalore,463,166,5212,3,169
tdr17ft,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fu,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fv,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fw,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fx,Zone 18 - Bangalore,443,179,5479,3,182
tdr17fy,Zone 18 - Bangalore,463,166,5212,3,169
tdr17fz,Zone 18 - Bangalore,443,179,5479,3,182
tdr17g0,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17g9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gb,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ge,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gh,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gj,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gk,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gm,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gn,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gp,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gq,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gr,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gs,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gt,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gu,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17gw,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gx,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gy,Zone 18 - Bangalore,463,166,5212,3,169
tdr17gz,Zone 18 - Bangalore,463,166,5212,3,169
tdr17h0,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h1,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h2,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h3,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h4,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h5,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h6,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h7,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h8,Zone 20 - Bangalore,399,166,4295,2,161
tdr17h9,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hb,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hc,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hd,Zone 20 - Bangalore,399,166,4295,2,161
tdr17he,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hf,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hg,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hh,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hj,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hk,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hm,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hn,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hp,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hq,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hr,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hs,Zone 20 - Bangalore,399,166,4295,2,161
tdr17ht,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hu,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hv,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hw,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hx,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hy,Zone 20 - Bangalore,399,166,4295,2,161
tdr17hz,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j0,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j1,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j2,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j3,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j4,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j5,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j6,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j7,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j8,Zone 20 - Bangalore,399,166,4295,2,161
tdr17j9,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jb,Zone 21 - Bangalore,399,166,4295,2,161
tdr17jc,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jd,Zone 20 - Bangalore,399,166,4295,2,161
tdr17je,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jf,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jg,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jh,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jj,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jk,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jm,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jn,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jp,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jq,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jr,Zone 20 - Bangalore,399,166,4295,2,161
tdr17js,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jt,Zone 20 - Bangalore,399,166,4295,2,161
tdr17ju,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jv,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jw,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jx,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jy,Zone 20 - Bangalore,399,166,4295,2,161
tdr17jz,Zone 20 - Bangalore,399,166,4295,2,161
tdr17k0,Zone 20 - Bangalore,399,166,4295,2,161
tdr17k1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k2,Zone 20 - Bangalore,399,166,4295,2,161
tdr17k3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17k8,Zone 20 - Bangalore,399,166,4295,2,161
tdr17k9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kb,Zone 20 - Bangalore,399,166,4295,2,161
tdr17kc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ke,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17km,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ks,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ku,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ky,Zone 20 - Bangalore,463,166,5212,3,169
tdr17kz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m0,Zone 20 - Bangalore,399,166,4295,2,161
tdr17m1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m2,Zone 20 - Bangalore,399,166,4295,2,161
tdr17m3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17m8,Zone 20 - Bangalore,399,166,4295,2,161
tdr17m9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mb,Zone 20 - Bangalore,399,166,4295,2,161
tdr17mc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17md,Zone 20 - Bangalore,463,166,5212,3,169
tdr17me,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ms,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mu,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17my,Zone 20 - Bangalore,463,166,5212,3,169
tdr17mz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17n0,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n1,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n2,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n3,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n4,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n5,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n6,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n7,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n8,Zone 21 - Bangalore,399,166,4295,2,161
tdr17n9,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nb,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nc,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nd,Zone 21 - Bangalore,399,166,4295,2,161
tdr17ne,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nf,Zone 21 - Bangalore,399,166,4295,2,161
tdr17ng,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nh,Zone 20 - Bangalore,399,166,4295,2,161
tdr17nj,Zone 20 - Bangalore,399,166,4295,2,161
tdr17nk,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nm,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nn,Zone 20 - Bangalore,399,166,4295,2,161
tdr17np,Zone 20 - Bangalore,399,166,4295,2,161
tdr17nq,Zone 20 - Bangalore,464,166,5168,3,170
tdr17nr,Zone 20 - Bangalore,464,166,5168,3,170
tdr17ns,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nt,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nu,Zone 21 - Bangalore,399,166,4295,2,161
tdr17nv,Zone 21 - Bangalore,464,166,5168,3,170
tdr17nw,Zone 20 - Bangalore,464,166,5168,3,170
tdr17nx,Zone 20 - Bangalore,464,166,5168,3,170
tdr17ny,Zone 21 - Bangalore,464,166,5168,3,170
tdr17nz,Zone 20 - Bangalore,464,166,5168,3,170
tdr17p0,Zone 21 - Bangalore,399,166,4295,2,161
tdr17p1,Zone 21 - Bangalore,399,166,4295,2,161
tdr17p2,Zone 21 - Bangalore,442,210,4856,3,171
tdr17p3,Zone 21 - Bangalore,442,210,4856,3,171
tdr17p4,Zone 21 - Bangalore,442,210,4856,3,171
tdr17p5,Zone 21 - Bangalore,399,166,4295,2,161
tdr17p6,Zone 21 - Bangalore,399,166,4295,2,161
tdr17p7,Zone 21 - Bangalore,399,166,4295,2,161
tdr17p8,Zone 21 - Bangalore,442,210,4856,3,171
tdr17p9,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pb,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pc,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pd,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pe,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pf,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pg,Zone 21 - Bangalore,399,166,4295,2,161
tdr17ph,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pj,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pk,Zone 21 - Bangalore,399,166,4295,2,161
tdr17pm,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pn,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pp,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pq,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pr,Zone 21 - Bangalore,464,166,5168,3,170
tdr17ps,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pt,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pu,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pv,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pw,Zone 21 - Bangalore,464,166,5168,3,170
tdr17px,Zone 21 - Bangalore,464,166,5168,3,170
tdr17py,Zone 21 - Bangalore,464,166,5168,3,170
tdr17pz,Zone 21 - Bangalore,464,166,5168,3,170
tdr17q0,Zone 20 - Bangalore,399,166,4295,2,161
tdr17q1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17q2,Zone 20 - Bangalore,399,166,4295,2,161
tdr17q3,Zone 20 - Bangalore,399,166,4295,2,161
tdr17q4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17q5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17q6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17q7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17q8,Zone 20 - Bangalore,399,166,4295,2,161
tdr17q9,Zone 20 - Bangalore,399,166,4295,2,161
tdr17qb,Zone 20 - Bangalore,399,166,4295,2,161
tdr17qc,Zone 20 - Bangalore,399,166,4295,2,161
tdr17qd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qe,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qs,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qu,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qy,Zone 20 - Bangalore,463,166,5212,3,169
tdr17qz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17r0,Zone 20 - Bangalore,464,166,5168,3,170
tdr17r1,Zone 20 - Bangalore,399,166,4295,2,161
tdr17r2,Zone 21 - Bangalore,464,166,5168,3,170
tdr17r3,Zone 20 - Bangalore,399,166,4295,2,161
tdr17r4,Zone 20 - Bangalore,399,166,4295,2,161
tdr17r5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17r6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17r7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17r8,Zone 21 - Bangalore,464,166,5168,3,170
tdr17r9,Zone 21 - Bangalore,464,166,5168,3,170
tdr17rb,Zone 21 - Bangalore,464,166,5168,3,170
tdr17rc,Zone 21 - Bangalore,463,166,5212,3,169
tdr17rd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17re,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rf,Zone 21 - Bangalore,463,166,5212,3,169
tdr17rg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rs,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ru,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ry,Zone 20 - Bangalore,463,166,5212,3,169
tdr17rz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s0,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17s9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sb,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sd,Zone 20 - Bangalore,463,166,5212,3,169
tdr17se,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sh,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ss,Zone 20 - Bangalore,463,166,5212,3,169
tdr17st,Zone 20 - Bangalore,463,166,5212,3,169
tdr17su,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sx,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sy,Zone 20 - Bangalore,463,166,5212,3,169
tdr17sz,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t0,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t1,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t2,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t3,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t4,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t5,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t6,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t7,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t8,Zone 20 - Bangalore,463,166,5212,3,169
tdr17t9,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tb,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tc,Zone 20 - Bangalore,463,166,5212,3,169
tdr17td,Zone 20 - Bangalore,463,166,5212,3,169
tdr17te,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tf,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tg,Zone 20 - Bangalore,463,166,5212,3,169
tdr17th,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tj,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tk,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tm,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tn,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tp,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tq,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tr,Zone 20 - Bangalore,463,166,5212,3,169
tdr17ts,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tt,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tu,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tv,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tw,Zone 20 - Bangalore,463,166,5212,3,169
tdr17tx,Zone 20 - Bangalore,463,166,5212,3,169
