id,cluster_sub_cat_count,cluster_product_count,geo_product_count,geo_sub_cat_count,cluster_id,clusters_count
tdr3cv2,3,13,13,3,100040-100058,3
tdr3cv1,3,13,13,3,100058,3
tdr3cv1,3,13,13,3,100040-100058,3
tdr3cv0,3,13,13,3,100058,3
tdr3cv0,3,13,13,3,100040-100058,3
tdr3cuz,3,13,13,3,100058,3
tdr3cuz,3,13,13,3,100040-100058,3
tdr3cvd,3,13,13,3,100058,3
tdr3cvd,3,13,13,3,100040-100058,3
tdr3cvc,3,13,13,3,100058,3
tdr3cvc,3,13,13,3,100040-100058,3
tdr3cvb,3,13,13,3,100058,3
tdr3cvb,3,13,13,3,100040-100058,3
tdr3cv9,3,13,13,3,100058,3
tdr3cv9,3,13,13,3,100040-100058,3
tdr3cv8,3,13,13,3,100058,3
tdr3cv8,3,13,13,3,100040-100058,3
tdr3cv7,3,13,13,3,100058,3
tdr3cv7,3,13,13,3,100040-100058,3
tdr3cv6,3,13,13,3,100058,3
tdr3cv6,3,13,13,3,100040-100058,3
tdr3cvm,3,13,13,3,100058,3
tdr3cvm,3,13,13,3,100040-100058,3
tdr3cvk,3,13,13,3,100058,3
tdr3cvk,3,13,13,3,100040-100058,3
tdr3cvj,3,13,13,3,100058,3
tdr3cvj,3,13,13,3,100040-100058,3
tdr3cvh,3,13,13,3,100058,3
tdr3cvh,3,13,13,3,100040-100058,3
tdr3cvg,3,13,13,3,100058,3
tdr3cvg,3,13,13,3,100040-100058,3
tdr3cvf,3,13,13,3,100058,3
tdr3cvf,3,13,13,3,100040-100058,3
tdr3cve,3,13,13,3,100058,3
tdr3cve,3,13,13,3,100040-100058,3
tdr3cvu,3,13,13,3,100058,3
tdr3cvu,3,13,13,3,100040-100058,3
tdr3cvt,3,13,13,3,100058,3
tdr3cvt,3,13,13,3,100040-100058,3
tdr3cvs,3,13,13,3,100058,3
tdr3cvs,3,13,13,3,100040-100058,3
tdr3cvr,3,13,13,3,100058,3
tdr3cvr,3,13,13,3,100040-100058,3
tdr3cvq,3,13,13,3,100058,3
tdr3cvq,3,13,13,3,100040-100058,3
tdr3cvp,3,13,13,3,100058,3
tdr3cvp,3,13,13,3,100040-100058,3
tdr3cvn,3,13,13,3,100058,3
tdr3cvn,3,13,13,3,100040-100058,3
tdr3cw1,3,13,13,3,100058,3
tdr3cw1,3,13,13,3,100040-100058,3
tdr3cw0,3,13,13,3,100058,3
tdr3cw0,3,13,13,3,100040-100058,3
tdr3cvz,3,13,13,3,100058,3
tdr3cvz,3,13,13,3,100040-100058,3
tdr3cvy,3,13,13,3,100058,3
tdr3cvy,3,13,13,3,100040-100058,3
tdr3cvx,3,13,13,3,100058,3
tdr3cvx,3,13,13,3,100040-100058,3
tdr3cvw,3,13,13,3,100058,3
tdr3cvw,3,13,13,3,100040-100058,3
tdr3cvv,3,13,13,3,100058,3
tdr3cvv,3,13,13,3,100040-100058,3
tdr3cw8,3,13,13,3,100058,3
tdr3cw8,3,13,13,3,100040-100058,3
tdr3cw7,3,13,13,3,100058,3
tdr3cw7,3,13,13,3,100040-100058,3
tdr3cw6,3,13,13,3,100058,3
tdr3cw6,3,13,13,3,100040-100058,3
tdr3cw5,3,13,13,3,100058,3
tdr3cw5,3,13,13,3,100040-100058,3
tdr3cw4,3,13,13,3,100058,3
tdr3cw4,3,13,13,3,100040-100058,3
tdr3cw3,3,13,13,3,100058,3
tdr3cw3,3,13,13,3,100040-100058,3
tdr3cw2,3,13,13,3,100058,3
tdr3cw2,3,13,13,3,100040-100058,3
tdr3cwg,3,13,13,3,100058,3
tdr3cwg,3,13,13,3,100040-100058,3
tdr3cwf,3,13,13,3,100058,3
tdr3cwf,3,13,13,3,100040-100058,3
tdr3cwe,3,13,13,3,100058,3
tdr3cwe,3,13,13,3,100040-100058,3
tdr3cwd,3,13,13,3,100058,3
tdr3cwd,3,13,13,3,100040-100058,3
tdr3cwc,3,13,13,3,100058,3
tdr3cwc,3,13,13,3,100040-100058,3
tdr3cwb,3,13,13,3,100058,3
tdr3cwb,3,13,13,3,100040-100058,3
tdr3cw9,3,13,13,3,100058,3
tdr3cw9,3,13,13,3,100040-100058,3
tdr3cwq,3,13,13,3,100058,3
tdr3cwq,3,13,13,3,100040-100058,3
tdr3cwp,3,13,13,3,100058,3
tdr3cwp,3,13,13,3,100040-100058,3
tdr3cwn,3,13,13,3,100058,3
tdr3cwn,3,13,13,3,100040-100058,3
tdr3cwm,3,13,13,3,100058,3
tdr3cwm,3,13,13,3,100040-100058,3
tdr3cwk,3,13,13,3,100058,3
tdr3cwk,3,13,13,3,100040-100058,3
tdr3cwj,3,13,13,3,100058,3
tdr3cwj,3,13,13,3,100040-100058,3
tdr3cwh,3,13,13,3,100058,3
tdr3cwh,3,13,13,3,100040-100058,3
tdr3cwx,3,13,13,3,100058,3
tdr3cwx,3,13,13,3,100040-100058,3
tdr3cww,3,13,13,3,100058,3
tdr3cww,3,13,13,3,100040-100058,3
tdr3cwv,3,13,13,3,100058,3
tdr3cwv,3,13,13,3,100040-100058,3
tdr3cwu,3,13,13,3,100058,3
tdr3cwu,3,13,13,3,100040-100058,3
tdr3cwt,3,13,13,3,100058,3
tdr3cwt,3,13,13,3,100040-100058,3
tdr3cws,3,13,13,3,100058,3
tdr3cws,3,13,13,3,100040-100058,3
tdr3cwr,3,13,13,3,100058,3
tdr3cwr,3,13,13,3,100040-100058,3
tdr3cx4,3,13,13,3,100058,3
tdr3cx4,3,13,13,3,100040-100058,3
tdr3cx3,3,13,13,3,100058,3
tdr3cx3,3,13,13,3,100040-100058,3
tdr3cx2,3,13,13,3,100058,3
tdr3cx2,3,13,13,3,100040-100058,3
tdr3cx1,3,13,13,3,100058,3
tdr3cx1,3,13,13,3,100040-100058,3
tdr3cx0,3,13,13,3,100058,3
tdr3cx0,3,13,13,3,100040-100058,3
tdr3cwz,3,13,13,3,100058,3
tdr3cwz,3,13,13,3,100040-100058,3
tdr3cwy,3,13,13,3,100058,3
tdr3cwy,3,13,13,3,100040-100058,3
tdr3cxc,3,13,13,3,100058,3
tdr3cxc,3,13,13,3,100040-100058,3
tdr3cxb,3,13,13,3,100058,3
tdr3cxb,3,13,13,3,100040-100058,3
tdr3cx9,3,13,13,3,100058,3
tdr3cx9,3,13,13,3,100040-100058,3
tdr3cx8,3,13,13,3,100058,3
tdr3cx8,3,13,13,3,100040-100058,3
tdr3cx7,3,13,13,3,100058,3
tdr3cx7,3,13,13,3,100040-100058,3
tdr3cx6,3,13,13,3,100058,3
tdr3cx6,3,13,13,3,100040-100058,3
tdr3cx5,3,13,13,3,100058,3
tdr3cx5,3,13,13,3,100040-100058,3
tdr3cxk,3,13,13,3,100058,3
tdr3cxk,3,13,13,3,100040-100058,3
tdr3cxj,3,13,13,3,100058,3
tdr3cxj,3,13,13,3,100040-100058,3
tdr3cxh,3,13,13,3,100058,3
tdr3cxh,3,13,13,3,100040-100058,3
tdr3cxg,3,13,13,3,100058,3
tdr3cxg,3,13,13,3,100040-100058,3
tdr3cxf,3,13,13,3,100058,3
tdr3cxf,3,13,13,3,100040-100058,3
tdr3cxe,3,13,13,3,100058,3
tdr3cxe,3,13,13,3,100040-100058,3
tdr3cxd,3,13,13,3,100058,3
tdr3cxd,3,13,13,3,100040-100058,3
tdr3cxt,3,13,13,3,100058,3
tdr3cxt,3,13,13,3,100040-100058,3
tdr3cxs,3,13,13,3,100058,3
tdr3cxs,3,13,13,3,100040-100058,3
tdr3cxr,3,13,13,3,100058,3
tdr3cxr,3,13,13,3,100040-100058,3
tdr3cxq,3,13,13,3,100058,3
tdr3cxq,3,13,13,3,100040-100058,3
tdr3cxp,3,13,13,3,100058,3
tdr3cxp,3,13,13,3,100040-100058,3
tdr3cxn,3,13,13,3,100058,3
tdr3cxn,3,13,13,3,100040-100058,3
tdr3cxm,3,13,13,3,100058,3
tdr3cxm,3,13,13,3,100040-100058,3
tdr3cy0,3,13,13,3,100058,3
tdr3cy0,3,13,13,3,100040-100058,3
tdr3cxz,3,13,13,3,100058,3
tdr3cxz,3,13,13,3,100040-100058,3
tdr3cxy,3,13,13,3,100058,3
tdr3cxy,3,13,13,3,100040-100058,3
tdr3cxx,3,13,13,3,100058,3
tdr3cxx,3,13,13,3,100040-100058,3
tdr3cxw,3,13,13,3,100058,3
tdr3cxw,3,13,13,3,100040-100058,3
tdr3cxv,3,13,13,3,100058,3
tdr3cxv,3,13,13,3,100040-100058,3
tdr3cxu,3,13,13,3,100058,3
tdr3cxu,3,13,13,3,100040-100058,3
tdr3cy7,3,13,13,3,100058,3
tdr3cy7,3,13,13,3,100040-100058,3
tdr3cy6,3,13,13,3,100058,3
tdr3cy6,3,13,13,3,100040-100058,3
tdr3cy5,3,13,13,3,100058,3
tdr3cy5,3,13,13,3,100040-100058,3
tdr3cy4,3,13,13,3,100058,3
tdr3cy4,3,13,13,3,100040-100058,3
tdr3cy3,3,13,13,3,100058,3
tdr3cy3,3,13,13,3,100040-100058,3
tdr3cy2,3,13,13,3,100058,3
tdr3cy2,3,13,13,3,100040-100058,3
tdr3cy1,3,13,13,3,100058,3
tdr3cy1,3,13,13,3,100040-100058,3
tdr3cyf,3,13,13,3,100058,3
tdr3cyf,3,13,13,3,100040-100058,3
tdr3cye,3,13,13,3,100058,3
tdr3cye,3,13,13,3,100040-100058,3
tdr3cyd,3,13,13,3,100058,3
tdr3cyd,3,13,13,3,100040-100058,3
tdr3cyc,3,13,13,3,100058,3
tdr3cyc,3,13,13,3,100040-100058,3
tdr3cyb,3,13,13,3,100058,3
tdr3cyb,3,13,13,3,100040-100058,3
tdr3cy9,3,13,13,3,100058,3
tdr3cy9,3,13,13,3,100040-100058,3
tdr3cy8,3,13,13,3,100058,3
tdr3cy8,3,13,13,3,100040-100058,3
tdr3cyp,3,13,13,3,100058,3
tdr3cyp,3,13,13,3,100040-100058,3
tdr3cyn,3,13,13,3,100058,3
tdr3cyn,3,13,13,3,100040-100058,3
tdr3cym,3,13,13,3,100058,3
tdr3cym,3,13,13,3,100040-100058,3
tdr3cyk,3,13,13,3,100058,3
tdr3cyk,3,13,13,3,100040-100058,3
tdr3cyj,3,13,13,3,100058,3
tdr3cyj,3,13,13,3,100040-100058,3
tdr3cyh,3,13,13,3,100058,3
tdr3cyh,3,13,13,3,100040-100058,3
tdr3cyg,3,13,13,3,100058,3
tdr3cyg,3,13,13,3,100040-100058,3
tdr3cyw,3,13,13,3,100058,3
tdr3cyw,3,13,13,3,100040-100058,3
tdr3cyv,3,13,13,3,100058,3
tdr3cyv,3,13,13,3,100040-100058,3
tdr3cyu,3,13,13,3,100058,3
tdr3cyu,3,13,13,3,100040-100058,3
tdr3cyt,3,13,13,3,100058,3
tdr3cyt,3,13,13,3,100040-100058,3
tdr3cys,3,13,13,3,100058,3
tdr3cys,3,13,13,3,100040-100058,3
tdr3cyr,3,13,13,3,100058,3
tdr3cyr,3,13,13,3,100040-100058,3
tdr3cyq,3,13,13,3,100058,3
tdr3cyq,3,13,13,3,100040-100058,3
tdr3cz3,3,13,13,3,100058,3
tdr3cz3,3,13,13,3,100040-100058,3
tdr3cz2,3,13,13,3,100058,3
tdr3cz2,3,13,13,3,100040-100058,3
tdr3cz1,3,13,13,3,100058,3
tdr3cz1,3,13,13,3,100040-100058,3
tdr3cz0,3,13,13,3,100058,3
tdr3cz0,3,13,13,3,100040-100058,3
tdr3cyz,3,13,13,3,100058,3
tdr3cyz,3,13,13,3,100040-100058,3
tdr3cyy,3,13,13,3,100058,3
tdr3cyy,3,13,13,3,100040-100058,3
tdr3cyx,3,13,13,3,100058,3
tdr3cyx,3,13,13,3,100040-100058,3
tdr3czb,3,13,13,3,100058,3
tdr3czb,3,13,13,3,100040-100058,3
tdr3cz9,3,13,13,3,100058,3
tdr3cz9,3,13,13,3,100040-100058,3
tdr3cz8,3,13,13,3,100058,3
tdr3cz8,3,13,13,3,100040-100058,3
tdr3cz7,3,13,13,3,100058,3
tdr3cz7,3,13,13,3,100040-100058,3
tdr3cz6,3,13,13,3,100058,3
tdr3cz6,3,13,13,3,100040-100058,3
tdr3cz5,3,13,13,3,100058,3
tdr3cz5,3,13,13,3,100040-100058,3
tdr3cz4,3,13,13,3,100058,3
tdr3cz4,3,13,13,3,100040-100058,3
tdr3czj,3,13,13,3,100058,3
tdr3czj,3,13,13,3,100040-100058,3
tdr3czh,3,13,13,3,100058,3
tdr3czh,3,13,13,3,100040-100058,3
tdr3czg,3,13,13,3,100058,3
tdr3czg,3,13,13,3,100040-100058,3
tdr3czf,3,13,13,3,100058,3
tdr3czf,3,13,13,3,100040-100058,3
tdr3cze,3,13,13,3,100058,3
tdr3cze,3,13,13,3,100040-100058,3
tdr3czd,3,13,13,3,100058,3
tdr3czd,3,13,13,3,100040-100058,3
tdr3czc,3,13,13,3,100058,3
tdr3czc,3,13,13,3,100040-100058,3
tdr3czs,3,13,13,3,100058,3
tdr3czs,3,13,13,3,100040-100058,3
tdr3czr,3,13,13,3,100058,3
tdr3czr,3,13,13,3,100040-100058,3
tdr3czq,3,13,13,3,100058,3
tdr3czq,3,13,13,3,100040-100058,3
tdr3czp,3,13,13,3,100058,3
tdr3czp,3,13,13,3,100040-100058,3
tdr3czn,3,13,13,3,100058,3
tdr3czn,3,13,13,3,100040-100058,3
tdr3czm,3,13,13,3,100058,3
tdr3czm,3,13,13,3,100040-100058,3
tdr3czk,3,13,13,3,100058,3
tdr3czk,3,13,13,3,100040-100058,3
tdr3d40,3,13,13,3,100058,1
tdr3d40,-1,-1,13,3,NN,1
tdr3czz,3,13,13,3,100058,3
tdr3czz,3,13,13,3,100040-100058,3
tdr3d43,3,13,13,3,100058,1
tdr3d43,-1,-1,13,3,NN,1
tdr3d48,3,13,13,3,100058,2
tdr3d48,0,0,13,3,100040,2
tdr3czy,3,13,13,3,100058,3
tdr3czy,3,13,13,3,100040-100058,3
tdr3czx,3,13,13,3,100058,3
tdr3czx,3,13,13,3,100040-100058,3
tdr3czw,3,13,13,3,100058,3
tdr3czw,3,13,13,3,100040-100058,3
tdr3czv,3,13,13,3,100058,3
tdr3czv,3,13,13,3,100040-100058,3
tdr3czu,3,13,13,3,100058,3
tdr3czu,3,13,13,3,100040-100058,3
tdr3czt,3,13,13,3,100058,3
tdr3czt,3,13,13,3,100040-100058,3
tdr3d4u,3,13,13,3,100058,1
tdr3d4u,-1,-1,13,3,NN,1
tdr3d4g,3,13,13,3,100058,1
tdr3d4g,-1,-1,13,3,NN,1
tdr3d4f,3,13,13,3,100058,2
tdr3d4f,0,0,13,3,100040,2
tdr3d4d,3,13,13,3,100058,1
tdr3d4d,-1,-1,13,3,NN,1
tdr3d4c,3,13,13,3,100058,2
tdr3d4c,0,0,13,3,100040,2
tdr3d4b,3,13,13,3,100058,2
tdr3d4b,0,0,13,3,100040,2
tdr3d49,3,13,13,3,100058,2
tdr3d49,0,0,13,3,100040,2
tdr3d42,3,13,13,3,100058,2
tdr3d42,0,0,13,3,100040,2
tdr3d56,3,13,13,3,100058,2
tdr3d56,0,0,13,3,100040,2
tdr3d55,3,13,13,3,100058,2
tdr3d55,0,0,13,3,100040,2
tdr3d54,3,13,13,3,100058,2
tdr3d54,0,0,13,3,100040,2
tdr3d53,3,13,13,3,100058,2
tdr3d53,0,0,13,3,100040,2
tdr3d52,3,13,13,3,100058,2
tdr3d52,0,0,13,3,100040,2
tdr3d51,3,13,13,3,100058,2
tdr3d51,0,0,13,3,100040,2
tdr3d50,3,13,13,3,100058,2
tdr3d50,0,0,13,3,100040,2
tdr3d5e,3,13,13,3,100058,2
tdr3d5e,0,0,13,3,100040,2
tdr3d5d,3,13,13,3,100058,2
tdr3d5d,0,0,13,3,100040,2
tdr3d5c,3,13,13,3,100058,3
tdr3d5c,3,13,13,3,100040-100058,3
tdr3d5b,3,13,13,3,100058,3
tdr3d5b,3,13,13,3,100040-100058,3
tdr3d59,3,13,13,3,100058,2
tdr3d59,0,0,13,3,100040,2
tdr3d58,3,13,13,3,100058,3
tdr3d58,3,13,13,3,100040-100058,3
tdr3d5q,3,13,13,3,100058,1
tdr3d5q,-1,-1,13,3,NN,1
tdr3d57,3,13,13,3,100058,2
tdr3d57,0,0,13,3,100040,2
tdr3d5s,3,13,13,3,100058,2
tdr3d5s,0,0,13,3,100040,2
tdr3d5m,3,13,13,3,100058,1
tdr3d5m,-1,-1,13,3,NN,1
tdr3d5k,3,13,13,3,100058,2
tdr3d5k,0,0,13,3,100040,2
tdr3d5j,3,13,13,3,100058,1
tdr3d5j,-1,-1,13,3,NN,1
tdr3d5h,3,13,13,3,100058,1
tdr3d5h,-1,-1,13,3,NN,1
tdr3d5g,3,13,13,3,100058,2
tdr3d5g,0,0,13,3,100040,2
tdr3d5f,3,13,13,3,100058,2
tdr3d5f,0,0,13,3,100040,2
tdr3d7b,3,13,13,3,100058,1
tdr3d7b,-1,-1,13,3,NN,1
tdr3d5z,3,13,13,3,100058,1
tdr3d5z,-1,-1,13,3,NN,1
tdr3d5y,3,13,13,3,100058,1
tdr3d5y,-1,-1,13,3,NN,1
tdr3d5x,3,13,13,3,100058,1
tdr3d5x,-1,-1,13,3,NN,1
tdr3d5w,3,13,13,3,100058,1
tdr3d5w,-1,-1,13,3,NN,1
tdr3d5v,3,13,13,3,100058,2
tdr3d5v,0,0,13,3,100040,2
tdr3d5u,3,13,13,3,100058,2
tdr3d5u,0,0,13,3,100040,2
tdr3d5t,3,13,13,3,100058,1
tdr3d5t,-1,-1,13,3,NN,1
tdr3dh6,3,13,13,3,100058,3
tdr3dh6,3,13,13,3,100040-100058,3
tdr3dh5,3,13,13,3,100058,2
tdr3dh5,0,0,13,3,100040,2
tdr3dh4,3,13,13,3,100058,3
tdr3dh4,3,13,13,3,100040-100058,3
tdr3dh3,3,13,13,3,100058,3
tdr3dh3,3,13,13,3,100040-100058,3
tdr3dh2,3,13,13,3,100058,3
tdr3dh2,3,13,13,3,100040-100058,3
tdr3dh1,3,13,13,3,100058,3
tdr3dh1,3,13,13,3,100040-100058,3
tdr3dh0,3,13,13,3,100058,3
tdr3dh0,3,13,13,3,100040-100058,3
tdr3dhe,3,13,13,3,100058,3
tdr3dhe,3,13,13,3,100040-100058,3
tdr3dhd,3,13,13,3,100058,3
tdr3dhd,3,13,13,3,100040-100058,3
tdr3dhc,3,13,13,3,100058,3
tdr3dhc,3,13,13,3,100040-100058,3
tdr3dhb,3,13,13,3,100058,3
tdr3dhb,3,13,13,3,100040-100058,3
tdr3dh9,3,13,13,3,100058,3
tdr3dh9,3,13,13,3,100040-100058,3
tdr3dh8,3,13,13,3,100058,3
tdr3dh8,3,13,13,3,100040-100058,3
tdr3dh7,3,13,13,3,100058,3
tdr3dh7,3,13,13,3,100040-100058,3
tdr3dhn,3,13,13,3,100058,2
tdr3dhn,0,0,13,3,100040,2
tdr3dhm,3,13,13,3,100058,2
tdr3dhm,0,0,13,3,100040,2
tdr3dhk,3,13,13,3,100058,2
tdr3dhk,0,0,13,3,100040,2
tdr3dhj,3,13,13,3,100058,2
tdr3dhj,0,0,13,3,100040,2
tdr3dhh,3,13,13,3,100058,2
tdr3dhh,0,0,13,3,100040,2
tdr3dhg,3,13,13,3,100058,3
tdr3dhg,3,13,13,3,100040-100058,3
tdr3dhf,3,13,13,3,100058,3
tdr3dhf,3,13,13,3,100040-100058,3
tdr3dhv,3,13,13,3,100058,3
tdr3dhv,3,13,13,3,100040-100058,3
tdr3dhx,3,13,13,3,100058,2
tdr3dhx,0,0,13,3,100040,2
tdr3dhu,3,13,13,3,100058,3
tdr3dhu,3,13,13,3,100040-100058,3
tdr3dht,3,13,13,3,100058,2
tdr3dht,0,0,13,3,100040,2
tdr3dhs,3,13,13,3,100058,3
tdr3dhs,3,13,13,3,100040-100058,3
tdr3dhr,3,13,13,3,100058,2
tdr3dhr,0,0,13,3,100040,2
tdr3dhq,3,13,13,3,100058,2
tdr3dhq,0,0,13,3,100040,2
tdr3dj3,3,13,13,3,100058,3
tdr3dj3,3,13,13,3,100040-100058,3
tdr3dhp,3,13,13,3,100058,1
tdr3dhp,-1,-1,13,3,NN,1
tdr3cmd,108,1734,1738,108,100039,4
tdr3cmd,3,13,1738,108,100058,4
tdr3cmc,108,1734,1738,108,100039,4
tdr3cmc,3,13,1738,108,100058,4
tdr3cmb,108,1734,1965,111,100039,5
tdr3cmb,82,1366,1965,111,100046,5
tdr3cmr,3,13,13,3,100058,3
tdr3cmr,3,13,13,3,100040-100058,3
tdr3cmq,3,13,13,3,100058,3
tdr3cmq,3,13,13,3,100040-100058,3
tdr3cmp,3,13,13,3,100058,3
tdr3cmp,3,13,13,3,100040-100058,3
tdr3cmn,3,13,13,3,100058,3
tdr3cmn,3,13,13,3,100040-100058,3
tdr3cmm,108,1734,1738,108,100039,4
tdr3cmm,3,13,1738,108,100058,4
tdr3cmk,108,1734,1738,108,100039,4
tdr3cmk,3,13,1738,108,100058,4
tdr3cmj,108,1734,1738,108,100039,4
tdr3cmj,3,13,1738,108,100058,4
tdr3cmy,3,13,13,3,100058,3
tdr3cmy,3,13,13,3,100040-100058,3
tdr3cmx,3,13,13,3,100058,3
tdr3cmx,3,13,13,3,100040-100058,3
tdr3cmw,3,13,13,3,100058,3
tdr3cmw,3,13,13,3,100040-100058,3
tdr3cmv,108,1734,1738,108,100039,4
tdr3cmv,3,13,1738,108,100058,4
tdr3cmu,108,1734,1738,108,100039,4
tdr3cmu,3,13,1738,108,100058,4
tdr3cmt,108,1734,1738,108,100039,4
tdr3cmt,3,13,1738,108,100058,4
tdr3cms,108,1734,1738,108,100039,4
tdr3cms,3,13,1738,108,100058,4
tdr3cn5,148,3642,4139,154,100012-100046,7
tdr3cn5,113,2558,4139,154,100012,7
tdr3cn4,148,3642,4139,154,100012-100046,7
tdr3cn4,113,2558,4139,154,100012,7
tdr3cn3,148,3642,4139,154,100012-100046,7
tdr3cn3,113,2558,4139,154,100012,7
tdr3cn2,148,3642,4139,154,100012-100046,7
tdr3cn2,113,2558,4139,154,100012,7
tdr3cn1,148,3642,4139,154,100012-100046,7
tdr3cn1,113,2558,4139,154,100012,7
tdr3cn0,148,3642,5852,159,100012-100046,8
tdr3cn0,126,3179,5852,159,100006,8
tdr3cmz,3,13,13,3,100058,3
tdr3cmz,3,13,13,3,100040-100058,3
tdr3cnd,148,3642,4139,154,100012-100046,7
tdr3cnd,113,2558,4139,154,100012,7
tdr3cnc,113,2558,4139,154,100012,6
tdr3cnc,108,1734,4139,154,100039,6
tdr3cnb,148,3642,4139,154,100012-100046,7
tdr3cnb,113,2558,4139,154,100012,7
tdr3cn9,148,3642,4139,154,100012-100046,7
tdr3cn9,113,2558,4139,154,100012,7
tdr3cn8,148,3642,4139,154,100012-100046,7
tdr3cn8,113,2558,4139,154,100012,7
tdr3cn7,148,3642,4139,154,100012-100046,7
tdr3cn7,113,2558,4139,154,100012,7
tdr3cn6,148,3642,4139,154,100012-100046,7
tdr3cn6,113,2558,4139,154,100012,7
tdr3cnm,108,1734,1965,111,100039,5
tdr3cnm,82,1366,1965,111,100046,5
tdr3cnk,113,2558,4139,154,100012,6
tdr3cnk,108,1734,4139,154,100039,6
tdr3cnj,148,3642,4139,154,100012-100046,7
tdr3cnj,113,2558,4139,154,100012,7
tdr3cnh,148,3642,4139,154,100012-100046,7
tdr3cnh,113,2558,4139,154,100012,7
tdr3cng,108,1734,1965,111,100039,5
tdr3cng,82,1366,1965,111,100046,5
tdr3cnf,108,1734,1965,111,100039,5
tdr3cnf,82,1366,1965,111,100046,5
tdr3cne,113,2558,4139,154,100012,6
tdr3cne,108,1734,4139,154,100039,6
tdr3cnu,108,1734,1738,108,100039,4
tdr3cnu,3,13,1738,108,100058,4
tdr3cnt,108,1734,1965,111,100039,4
tdr3cnt,3,13,1965,111,100058,4
tdr3cns,108,1734,1965,111,100039,5
tdr3cns,82,1366,1965,111,100046,5
tdr3cnr,108,1734,1738,108,100039,4
tdr3cnr,3,13,1738,108,100058,4
tdr3cnq,108,1734,1965,111,100039,5
tdr3cnq,82,1366,1965,111,100046,5
tdr3cnp,108,1734,1965,111,100039,5
tdr3cnp,82,1366,1965,111,100046,5
tdr3cnn,113,2558,4139,154,100012,6
tdr3cnn,108,1734,4139,154,100039,6
tdr3cp1,108,1734,1965,111,100039,5
tdr3cp1,82,1366,1965,111,100046,5
tdr3cp0,108,1734,1965,111,100039,5
tdr3cp0,82,1366,1965,111,100046,5
tdr3cnz,108,1734,1738,108,100039,4
tdr3cnz,3,13,1738,108,100058,4
tdr3cny,108,1734,1738,108,100039,4
tdr3cny,3,13,1738,108,100058,4
tdr3cnx,108,1734,1738,108,100039,4
tdr3cnx,3,13,1738,108,100058,4
tdr3cnw,108,1734,1738,108,100039,4
tdr3cnw,3,13,1738,108,100058,4
tdr3cnv,108,1734,1738,108,100039,4
tdr3cnv,3,13,1738,108,100058,4
tdr3cp8,108,1734,1738,108,100039,4
tdr3cp8,3,13,1738,108,100058,4
tdr3cp7,108,1734,1738,108,100039,4
tdr3cp7,3,13,1738,108,100058,4
tdr3cp6,108,1734,1738,108,100039,4
tdr3cp6,3,13,1738,108,100058,4
tdr3cp5,108,1734,1738,108,100039,4
tdr3cp5,3,13,1738,108,100058,4
tdr3cp4,108,1734,1738,108,100039,4
tdr3cp4,3,13,1738,108,100058,4
tdr3cp3,108,1734,1738,108,100039,4
tdr3cp3,3,13,1738,108,100058,4
tdr3cp2,108,1734,1965,111,100039,5
tdr3cp2,82,1366,1965,111,100046,5
tdr3cpg,108,1734,1738,108,100039,4
tdr3cpg,3,13,1738,108,100058,4
tdr3cpf,108,1734,1738,108,100039,4
tdr3cpf,3,13,1738,108,100058,4
tdr3cpe,108,1734,1738,108,100039,4
tdr3cpe,3,13,1738,108,100058,4
tdr3cpd,108,1734,1738,108,100039,4
tdr3cpd,3,13,1738,108,100058,4
tdr3cpc,108,1734,1738,108,100039,4
tdr3cpc,3,13,1738,108,100058,4
tdr3cpb,108,1734,1738,108,100039,4
tdr3cpb,3,13,1738,108,100058,4
tdr3cp9,108,1734,1738,108,100039,4
tdr3cp9,3,13,1738,108,100058,4
tdr3cpq,108,1734,1738,108,100039,4
tdr3cpq,3,13,1738,108,100058,4
tdr3cpp,108,1734,1738,108,100039,4
tdr3cpp,3,13,1738,108,100058,4
tdr3cpn,108,1734,1738,108,100039,4
tdr3cpn,3,13,1738,108,100058,4
tdr3cpm,108,1734,1738,108,100039,4
tdr3cpm,3,13,1738,108,100058,4
tdr3cpk,108,1734,1738,108,100039,4
tdr3cpk,3,13,1738,108,100058,4
tdr3cpj,108,1734,1738,108,100039,4
tdr3cpj,3,13,1738,108,100058,4
tdr3cph,108,1734,1738,108,100039,4
tdr3cph,3,13,1738,108,100058,4
tdr3cpx,108,1734,1738,108,100039,4
tdr3cpx,3,13,1738,108,100058,4
tdr3cpw,108,1734,1738,108,100039,4
tdr3cpw,3,13,1738,108,100058,4
tdr3cpv,108,1734,1738,108,100039,4
tdr3cpv,3,13,1738,108,100058,4
tdr3cpu,108,1734,1738,108,100039,4
tdr3cpu,3,13,1738,108,100058,4
tdr3cpt,108,1734,1738,108,100039,4
tdr3cpt,3,13,1738,108,100058,4
tdr3cps,108,1734,1738,108,100039,4
tdr3cps,3,13,1738,108,100058,4
tdr3cpr,108,1734,1738,108,100039,4
tdr3cpr,3,13,1738,108,100058,4
tdr3cq4,108,1734,1738,108,100039,4
tdr3cq4,3,13,1738,108,100058,4
tdr3cq3,108,1734,1738,108,100039,4
tdr3cq3,3,13,1738,108,100058,4
tdr3cq2,108,1734,1738,108,100039,4
tdr3cq2,3,13,1738,108,100058,4
tdr3cq1,108,1734,1738,108,100039,4
tdr3cq1,3,13,1738,108,100058,4
tdr3cq0,108,1734,1738,108,100039,4
